image_id,game_id,name,release_date,rating,genres,player_perspectives,platforms
scmxy2,225246,The Sims 2,1130112000,77.66329345892291,"Role-playing (RPG), Simulator, Strategy, Adventure","First person, Third person, Bird view / Isometric","[11, 21, 8]"
scmxy3,225246,The Sims 2,1130112000,77.66329345892291,"Role-playing (RPG), Simulator, Strategy, Adventure","First person, Third person, Bird view / Isometric","[11, 21, 8]"
sc6vme,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmi,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmf,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmg,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmd,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmh,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc8fra,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
sc8frb,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
sc8frc,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
sc8frd,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
vc7aart1lh126zay0bht,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
yzvxp1kl4cyyepaip8rq,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
dzl38kiyengi9xykvjvm,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
vk3hdbmtvtvp4n49y0zb,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
ystcwk7tz9vbywph3bqk,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
y80lcgfrhah0cv3u0bcb,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
jntqkmil5fd8riq0b56s,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
lworknq38b9yhzqnpdjp,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
gnmj1uc4gmiuhcb5ihx2,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
ese5mvgiiv0lpzgzdbej,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
hh3dpuxkeg5sxt5etjyw,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
cmsyualloecuawmj4dc2,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
boaivf8bvafr9wohps1e,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
amz80bteucdquadhxeoc,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
dh6cylhwlb9lgn59ysya,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
